"initialisation_method","package","scores","p1","p2","mu_var1_comp1","mu_var1_comp2","mu_var2_comp1","mu_var2_comp2","sd_var1_var1_comp1","sd_var2_var1_comp1","sd_var2_var2_comp1","sd_var1_var1_comp2","sd_var2_var1_comp2","sd_var2_var2_comp2","OVL","entropy","true_parameters_factor"
"random","mixtools","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00115712232281595,-0.00365613782814123,0.00204412562577151,-0.0149161174160133,-0.0112764012566257,-0.010405537732233,-0.00408250044836866,0.00166611484415291,-0.00186358122910846,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","mixtools","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.0039677095028366,0.00417068934001759,0.00356805558203475,0.00637810564253247,0.00557414007811388,0.00778511933949477,0.00709023327211849,0.00633962331342085,0.0076350130726552,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","Rmixmod","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00115712232281595,-0.00365613782814123,0.00204412562577151,-0.0149161174160133,-0.0112764012566257,-0.010405537732233,-0.00408250044836866,0.00166611484415291,-0.00186358122910846,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","Rmixmod","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00396770950283685,0.00417068934001767,0.00356805558203475,0.00637810564253247,0.00557414007811388,0.00778511933949476,0.00709023327211848,0.00633962331342086,0.00763501307265519,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","bgmm","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00115712232281595,-0.00365613782814123,0.00204412562577151,-0.0149161174160134,-0.0112764012566258,-0.010405537732233,-0.00408250044836878,0.00166611484415302,-0.00186358122910857,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","bgmm","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00396770950283661,0.00417068934001759,0.00356805558203475,0.00637810564253247,0.00557414007811388,0.00778511933949476,0.00709023327211849,0.00633962331342085,0.00763501307265519,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","em R","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00115712232281595,-0.00365613782814123,0.00204412562577151,-0.0149161174160133,-0.0112764012566258,-0.010405537732233,-0.00408250044836866,0.00166611484415291,-0.00186358122910835,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","em R","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.0039677095028366,0.00417068934001759,0.00356805558203475,0.00637810564253246,0.00557414007811387,0.00778511933949476,0.0070902332721185,0.00633962331342086,0.00763501307265519,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","EMCluster","bias",-0.000459999999791183,0.000459999999791183,0.00469372023791603,0.00115712232394216,-0.00365613783548469,0.00204412562454259,-0.0149161172889974,-0.0112764013832718,-0.0104055376073473,-0.0040825004511289,0.00166611484723633,-0.00186358123247621,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","EMCluster","mse",0.000561169579792128,0.000561169579792129,0.00365889649194318,0.00396770950288707,0.00417068933912718,0.00356805558206372,0.00637810563761658,0.00557414008597085,0.00778511933058888,0.00709023327196438,0.0063396233132185,0.00763501307234867,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","flexmix","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00115712232281595,-0.00365613782814123,0.00204412562577151,-0.0109477998305655,-0.00810134500615178,-0.00642290369503018,-7.58013175971017e-05,-0.00154564176709071,0.00215253961149919,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","flexmix","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00396770950283661,0.0041706893400176,0.00356805558203475,0.00632402855938152,0.0055525318857668,0.00777179392788335,0.00713438662030643,0.00639280266548671,0.00770269547279132,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","GMKMcharlie","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00115712232281595,-0.00365613782814123,0.00204412562577151,-0.0149151174160134,-0.0112764012566257,-0.0104045377322329,-0.00408150044836864,0.00166611484415291,-0.00186258122910832,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","GMKMcharlie","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00396770950283674,0.0041706893400176,0.00356805558203475,0.00637807581129762,0.00557414007811388,0.00778509852941929,0.00709022510811759,0.00633962331342086,0.00763500934649274,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mclust","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00115712232281595,-0.00365613782814123,0.00204412562577151,-0.0149161174160132,-0.0112764012566257,-0.0104055377322331,-0.00408250044836844,0.00166611484415291,-0.00186358122910846,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mclust","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00396770950283686,0.00417068934001766,0.00356805558203475,0.00637810564253248,0.00557414007811388,0.00778511933949474,0.00709023327211849,0.00633962331342085,0.00763501307265519,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mixtools","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00115712232281595,-0.00365613782814123,0.00204412562577151,-0.0149161174160133,-0.0112764012566257,-0.010405537732233,-0.00408250044836866,0.00166611484415291,-0.00186358122910846,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mixtools","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.0039677095028366,0.00417068934001759,0.00356805558203475,0.00637810564253247,0.00557414007811388,0.00778511933949477,0.00709023327211849,0.00633962331342085,0.0076350130726552,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","Rmixmod","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00115712232281595,-0.00365613782814123,0.00204412562577151,-0.0149161174160133,-0.0112764012566257,-0.010405537732233,-0.00408250044836866,0.00166611484415291,-0.00186358122910846,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","Rmixmod","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00396770950283685,0.00417068934001767,0.00356805558203475,0.00637810564253247,0.00557414007811388,0.00778511933949476,0.00709023327211848,0.00633962331342086,0.00763501307265519,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","bgmm","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149161174160134,-0.0112764012566258,-0.010405537732233,-0.00186358122910857,-0.00166611484415302,-0.00408250044836878,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","bgmm","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203473,0.0041706893400176,0.00396770950283662,0.00637810564253247,0.00557414007811388,0.00778511933949476,0.00763501307265518,0.00633962331342085,0.00709023327211849,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","em R","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149161174160133,-0.0112764012566258,-0.010405537732233,-0.00186358122910835,-0.00166611484415291,-0.00408250044836866,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","em R","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203475,0.00417068934001759,0.00396770950283662,0.00637810564253246,0.00557414007811387,0.00778511933949476,0.00763501307265519,0.00633962331342085,0.00709023327211851,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","EMCluster","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149161174160133,-0.0112764012566257,-0.010405537732233,-0.00186358122910846,-0.00166611484415302,-0.00408250044836866,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","EMCluster","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203475,0.00417068934001756,0.00396770950283662,0.00637810564253246,0.00557414007811387,0.00778511933949475,0.00763501307265519,0.00633962331342084,0.00709023327211849,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","flexmix","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0109477998305655,-0.00810134500615178,-0.00642290369503018,0.00215253961149919,0.0015456417670906,-7.58013175971017e-05,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","flexmix","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203473,0.0041706893400176,0.00396770950283662,0.00632402855938152,0.0055525318857668,0.00777179392788335,0.00770269547279132,0.0063928026654867,0.00713438662030643,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","GMKMcharlie","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149151174160134,-0.0112764012566257,-0.0104045377322329,-0.00186258122910843,-0.00166611484415302,-0.00408150044836864,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","GMKMcharlie","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203477,0.0041706893400176,0.00396770950283662,0.00637807581129762,0.00557414007811388,0.00778509852941929,0.00763500934649274,0.00633962331342085,0.00709022510811761,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","mclust","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149161174160132,-0.0112764012566257,-0.0104055377322331,-0.00186358122910868,-0.00166611484415313,-0.00408250044836866,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","mclust","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203469,0.00417068934001766,0.00396770950283662,0.00637810564253248,0.00557414007811388,0.00778511933949474,0.00763501307265517,0.00633962331342084,0.00709023327211848,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","mixtools","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149161174160133,-0.0112764012566257,-0.010405537732233,-0.00186358122910846,-0.00166611484415291,-0.00408250044836866,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","mixtools","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203475,0.00417068934001759,0.00396770950283662,0.00637810564253247,0.00557414007811388,0.00778511933949477,0.00763501307265519,0.00633962331342085,0.00709023327211849,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","Rmixmod","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149161174160133,-0.0112764012566257,-0.010405537732233,-0.00186358122910846,-0.00166611484415302,-0.00408250044836866,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","Rmixmod","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203472,0.00417068934001767,0.00396770950283662,0.00637810564253247,0.00557414007811388,0.00778511933949476,0.00763501307265519,0.00633962331342084,0.00709023327211849,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","bgmm","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149161174160134,-0.0112764012566258,-0.010405537732233,-0.00186358122910857,-0.00166611484415302,-0.00408250044836878,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","bgmm","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203473,0.0041706893400176,0.00396770950283662,0.00637810564253247,0.00557414007811388,0.00778511933949476,0.00763501307265518,0.00633962331342085,0.00709023327211849,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","em R","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149161174160133,-0.0112764012566258,-0.010405537732233,-0.00186358122910835,-0.00166611484415291,-0.00408250044836866,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","em R","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203475,0.00417068934001759,0.00396770950283662,0.00637810564253246,0.00557414007811387,0.00778511933949476,0.00763501307265519,0.00633962331342085,0.00709023327211851,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","EMCluster","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149161174160133,-0.0112764012566257,-0.010405537732233,-0.00186358122910846,-0.00166611484415302,-0.00408250044836866,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","EMCluster","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203475,0.00417068934001756,0.00396770950283662,0.00637810564253246,0.00557414007811387,0.00778511933949475,0.00763501307265519,0.00633962331342084,0.00709023327211849,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","flexmix","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0109477998305655,-0.00810134500615178,-0.00642290369503018,0.00215253961149919,0.0015456417670906,-7.58013175971017e-05,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","flexmix","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203473,0.0041706893400176,0.00396770950283662,0.00632402855938152,0.0055525318857668,0.00777179392788335,0.00770269547279132,0.0063928026654867,0.00713438662030643,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","GMKMcharlie","bias",-0.000460000000000016,0.000460000000000016,0.00469372023050992,0.00204412562577261,-0.00365613782814123,-0.00115712232281514,-0.0149151174160134,-0.0112764012566257,-0.0104045377322329,-0.00186258122910843,-0.00166611484415302,-0.00408150044836864,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","GMKMcharlie","mse",0.00056116957979798,0.000561169579797981,0.00365889649122494,0.00356805558203477,0.0041706893400176,0.00396770950283662,0.00637807581129762,0.00557414007811388,0.00778509852941929,0.00763500934649274,0.00633962331342085,0.00709022510811761,0,1,"p1_0.5_p2_0.5_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
