"initialisation_method","algorithm","scores","p1","p2","p3","p4","mu1","mu2","mu3","mu4","sigma1","sigma2","sigma3","sigma4","OVL","entropy","OVL_pairwise"
"hc","bgmm","mean",0.200671560409442,0.398994024289266,0.201743344028327,0.198591071272964,0.000794630238259007,3.98160191726774,7.99808343185738,11.9986724043603,0.993935234657237,0.998319247033088,1.00088361826853,0.995973038699556,0.023,0.96,0.024
"hc","bgmm","sd",0.00963727778392281,0.0124182407251081,0.0107879034607553,0.0105502747889774,0.0684054757007976,0.0461861400409855,0.0812556313009262,0.0621034954286554,0.0579540886109745,0.0543474920731418,0.0700507576595496,0.0440774274052213,0.023,0.96,0.024
"hc","bgmm","bias",0.00067156040944244,-0.00100597571073358,0.00174334402832732,-0.00140892872703627,0.000794630238259007,-0.0183980827322556,-0.00191656814262409,-0.00132759563974361,-0.0060647653427629,-0.00168075296691239,0.00088361826853034,-0.00402696130044355,0.023,0.96,0.024
"hc","bgmm","mse",9.33281164680227e-05,0.000155224689837318,0.000119418109479682,0.0001132933782808,0.00467994054306797,0.00247164898010844,0.00660615085155738,0.00385860665463969,0.00339545776539146,0.002956474825176,0.00490788942992142,0.00195903602397782,0.023,0.96,0.024
"hc","DCEM","mean",0.20269930407413,0.391862966018948,0.210051425869977,0.195386304036945,0.0192073805049197,3.9683925209799,7.98076374452078,12.0267387995809,1.00733512190795,0.968661500678327,1.07772162172146,0.975982925719078,0.023,0.96,0.024
"hc","DCEM","sd",0.00944997291586284,0.0125892493149651,0.0114523293090706,0.010176714876698,0.0707420140713736,0.0487135373818019,0.0863477387038246,0.0606604297879883,0.0600934598521062,0.0501447373216487,0.103386602684243,0.0409539224432606,0.023,0.96,0.024
"hc","DCEM","bias",0.00269930407413041,-0.00813703398105203,0.0100514258699766,-0.00461369596305508,0.0192073805049197,-0.0316074790200971,-0.019236255479222,0.0267387995808779,0.00733512190794694,-0.0313384993216728,0.0777216217214645,-0.0240170742809221,0.023,0.96,0.024
"hc","DCEM","mse",9.65882305951582e-05,0.000224700520323144,0.000232187008623033,0.000124851716121118,0.00537335602073519,0.00337204145425409,0.00782596550412586,0.00439465114508982,0.00366502793040114,0.00349659622079163,0.0167294400976039,0.00225404362050393,0.023,0.96,0.024
"hc","em R","mean",0.200278316726076,0.400074989305867,0.200612549645995,0.199034144322062,-0.00278163176074628,3.9829522424509,8.0001888708958,11.9945461571042,0.991321257854491,1.00325736683424,0.991117336200666,0.999092035181776,0.023,0.96,0.024
"hc","em R","sd",0.00965627212065702,0.0124375744017237,0.0107601236892319,0.0106104358527537,0.0678595504200444,0.0459487880869031,0.0805398360371848,0.0627976187768543,0.0572767300877072,0.0551769519599351,0.0667744339527674,0.0448646363474318,0.023,0.96,0.024
"hc","em R","bias",0.000278316726075895,7.49893058670792e-05,0.000612549645994609,-0.000965855677937638,-0.00278163176074628,-0.0170477575491024,0.000188870895803106,-0.00545384289583417,-0.00867874214550912,0.00325736683423505,-0.00888266379933433,-0.000907964818223528,0.023,0.96,0.024
"hc","em R","mse",9.33210514681916e-05,0.000154698880394408,0.000116155478876377,0.000113514226176005,0.00461265605846294,0.0024019171641081,0.00648670086111189,0.00397328532637556,0.0033559443747683,0.00305510646628176,0.0045377267458845,0.00201365999469843,0.023,0.96,0.024
"hc","EMCluster","mean",0.20081239473316,0.399008081592509,0.201241475696973,0.198938047977358,0.00218856749583881,3.98298149787052,7.9963590863411,11.9953622786769,0.995075126408014,0.99819009754345,0.996244598492044,0.998551023988924,0.023,0.96,0.024
"hc","EMCluster","sd",0.00961937931993859,0.0122609622300793,0.0107211789869919,0.0106512212106626,0.0686427475551193,0.0460899693660272,0.0808937020692584,0.063430891858914,0.0581635963930226,0.0541818349945961,0.0679197081053248,0.0452577891195245,0.023,0.96,0.024
"hc","EMCluster","bias",0.000812394733160221,-0.000991918407491466,0.00124147569697283,-0.00106195202264159,0.00218856749583881,-0.0170185021294822,-0.00364091365889774,-0.00463772132307305,-0.00492487359198579,-0.00180990245655022,-0.00375540150795639,-0.00144897601107608,0.023,0.96,0.024
"hc","EMCluster","mse",9.31924437033287e-05,0.000151315096934552,0.000116484940777291,0.000114576255376862,0.00471661661959968,0.00241391469089251,0.00655704728674148,0.00404498650108773,0.00340725832526748,0.00293894699028387,0.00462718978959848,0.00205036700746802,0.023,0.96,0.024
"hc","flexmix","mean",0.1998,0.40067,0.20109,0.19844,0.00188249496024693,3.98134011506945,7.99737538572025,11.9992721744221,0.996097300133943,0.998031999384169,1.00468426081749,0.99691535291172,0.023,0.96,0.024
"hc","flexmix","sd",0.00962776596885385,0.0120308319898229,0.01062855702764,0.0106606466855957,0.0685976235351305,0.0462095741103044,0.0814056252739572,0.0620274656636281,0.0582167265553302,0.0542770138812056,0.0706887580537322,0.0440480762980286,0.023,0.96,0.024
"hc","flexmix","bias",-0.000200000000000006,0.000670000000000004,0.00108999999999998,-0.00156000000000001,0.00188249496024693,-0.0186598849305497,-0.00262461427974525,-0.000727825577913066,-0.0039026998660574,-0.0019680006158308,0.00468426081748796,-0.00308464708828027,0.023,0.96,0.024
"hc","flexmix","mse",9.27338775510204e-05,0.000145189818367347,0.000114154324489796,0.000116082987755102,0.00470917774194284,0.00248351604507707,0.00663376442636139,0.00384793622672443,0.00340441831706261,0.0029498672622845,0.00501884281458535,0.00194974807321619,0.023,0.96,0.024
"hc","GMKMcharlie","mean",0.200372212410914,0.399851956838988,0.200792778706657,0.19898305204344,-0.00191769117877247,3.98279328788484,7.99951309676617,11.9950166858,0.991955668746249,1.00221955484149,0.992628333744237,0.998741596086716,0.023,0.96,0.024
"hc","GMKMcharlie","sd",0.00963591687072374,0.0123809550880579,0.0107563919002536,0.0106188337535322,0.0679380246673118,0.0460279250213353,0.0807442827540676,0.0628487049737526,0.0574648672311023,0.0548393723761873,0.0673304486602028,0.0448935318888688,0.023,0.96,0.024
"hc","GMKMcharlie","bias",0.000372212410914313,-0.000148043161011913,0.00079277870665731,-0.00101694795655971,-0.00191769117877247,-0.0172067121151644,-0.000486903233833935,-0.00498331419996312,-0.00804433125375104,0.00221955484149028,-0.0073716662557628,-0.00125840391328391,0.023,0.96,0.024
"hc","GMKMcharlie","mse",9.2989436018337e-05,0.000153309965670029,0.00011632846478957,0.000113793813431505,0.00461925273515341,0.00241464082358381,0.00651987627222794,0.00397479313729335,0.00336692223120829,0.00301228318630851,0.00458773078017055,0.00201701278586585,0.023,0.96,0.024
"hc","mclust","mean",0.200729648675989,0.398837044220605,0.201904497487628,0.198528809615778,0.00132517665315287,3.98141475185481,7.9977658797486,11.9992525387604,0.99432679477822,0.997601464119879,1.00229101417971,0.995533482496462,0.023,0.96,0.024
"hc","mclust","sd",0.00963724158850426,0.0124139498662612,0.0107866184960473,0.0105438833136048,0.0684950765688086,0.0462098174008852,0.0813489481696281,0.0620265009185178,0.0580393893128656,0.0542885996540979,0.0703012526977199,0.0439927184746434,0.023,0.96,0.024
"hc","mclust","bias",0.000729648675988709,-0.00116295577939524,0.00190449748762841,-0.00147119038422192,0.00132517665315287,-0.0185852481451949,-0.00223412025139513,-0.000747461239621217,-0.0056732052217805,-0.00239853588012129,0.002291014179713,-0.00446651750353844,0.023,0.96,0.024
"hc","mclust","mse",9.34088126255683e-05,0.000155458617426876,0.000119978249259653,0.00011333787647754,0.00469333160732901,0.00248075867284162,0.00662264266160254,0.00384784551449963,0.00340075596929882,0.00295300502677115,0.00494751487684032,0.00195530905739864,0.023,0.96,0.024
"hc","mixtools","mean",0.200278246846559,0.400074909734109,0.200612792441709,0.199034050977622,-0.00278026364605387,3.98295066286337,8.00018710855755,11.9945489472577,0.991320221905835,1.00325662932238,0.991120664476402,0.999091648971924,0.023,0.96,0.024
"hc","mixtools","sd",0.00965629416633588,0.0124375722598851,0.0107599794202195,0.0106104889250935,0.0678592747936043,0.0459487617819313,0.080539710168471,0.0627980112635211,0.0572759629171023,0.0551773972985012,0.0667685747278199,0.0448658862166336,0.023,0.96,0.024
"hc","mixtools","bias",0.000278246846559166,7.49097341093408e-05,0.000612792441709309,-0.000965949022377871,-0.00278026364605387,-0.017049337136632,0.000187108557547333,-0.00545105274230018,-0.00867977809416509,0.00325662932238346,-0.00887933552359843,-0.000908351028075849,0.023,0.96,0.024
"hc","mixtools","mse",9.33214383344325e-05,0.000154698815188129,0.000116152671700163,0.000113515532743365,0.00461261104145546,0.00240196860609121,0.00648667992363361,0.00397330419465266,0.00335587447584522,0.00305515080718006,0.0045368851705251,0.00201377284759412,0.023,0.96,0.024
"hc","Rmixmod","mean",0.200279187627725,0.400072786761562,0.200614720656776,0.199033304953937,-0.00277368294256155,3.98295009947669,8.00018464570899,11.9945541038856,0.991327118652358,1.00324708251379,0.991135872603593,0.999085923969289,0.023,0.96,0.024
"hc","Rmixmod","sd",0.00965627074707321,0.0124375061260283,0.0107601309651405,0.0106103648865246,0.0678610027610179,0.0459490585215634,0.0805411889193644,0.0627963556667755,0.057278174525722,0.0551760109822841,0.0667773672860147,0.0448632873414696,0.023,0.96,0.024
"hc","Rmixmod","bias",0.000279187627724664,7.27867615617495e-05,0.000614720656776452,-0.000966695046062921,-0.00277368294256155,-0.0170499005233071,0.000184645708989351,-0.00544589611444302,-0.00867288134764221,0.00324708251379269,-0.00886412739640674,-0.000914076030711253,0.023,0.96,0.024
"hc","Rmixmod","mse",9.33215104722562e-05,0.00015469685654765,0.000116158299872843,0.000113514342337277,0.00461280901279674,0.00240201508687273,0.0064869172065826,0.00397304006951747,0.00335600814786934,0.00305493573276851,0.00453778953615103,0.00201355008607319,0.023,0.96,0.024
"kmeans","bgmm","mean",0.200634709332951,0.399328368413401,0.201140692815796,0.198896229437852,0.000449909897146635,3.98275893907282,7.99798528145611,11.995864194768,0.993742582020848,0.999540036195821,0.995324714410366,0.99809077568665,0.023,0.96,0.024
"kmeans","bgmm","sd",0.00958474308475526,0.0121764373072231,0.0104919435887723,0.0105503886633493,0.0675058716725262,0.0455740138055053,0.0806462703562798,0.0623034489500877,0.056845630563559,0.052883829674732,0.0630693395250721,0.0441235441972703,0.023,0.96,0.024
"kmeans","bgmm","bias",0.000634709332951428,-0.000671631586599331,0.00114069281579568,-0.00110377056214783,0.000449909897146635,-0.0172410609271814,-0.00201471854388835,-0.00413580523198931,-0.00625741797915247,-0.000459963804179453,-0.00467528558963437,-0.0019092243133505,0.023,0.96,0.024
"kmeans","bgmm","mse",9.22701559380995e-05,0.000148716714484852,0.000111382060369988,0.000112529010401594,0.00455724512918312,0.00237424491623916,0.00650788001318926,0.00389882463599314,0.00327058099393445,0.00279691100776722,0.00399959988347347,0.00195053229000715,0.023,0.96,0.024
"kmeans","DCEM","mean",0.202061672730434,0.396606664477588,0.202583566578704,0.198748096213274,0.0133831422793696,3.98330164637831,7.98783494651346,11.9972895153152,1.00337723255195,0.985528077875773,1.00552920253336,0.997040149748459,0.023,0.96,0.024
"kmeans","DCEM","sd",0.00928120338864709,0.0112953179911533,0.0100255003113843,0.0104616871420422,0.0651417510748654,0.0443325365102642,0.0801863964618467,0.0618252754165873,0.0540620194410655,0.0462725975683055,0.0510730114954978,0.0423026847262635,0.023,0.96,0.024
"kmeans","DCEM","bias",0.00206167273043403,-0.00339333552241244,0.00258356657870423,-0.00125190378672588,0.0133831422793696,-0.0166983536216883,-0.0121650534865436,-0.00271048468484381,0.003377232551947,-0.0144719221242268,0.00552920253336153,-0.00295985025154089,0.023,0.96,0.024
"kmeans","DCEM","mse",9.03912307888495e-05,0.000139098934488937,0.000107185472760164,0.000111014160949189,0.00442255623036958,0.00224420880710885,0.00657784670386692,0.00382971140756365,0.00293410764575608,0.00235058981568804,0.00263902458387418,0.00179827784856119,0.023,0.96,0.024
"kmeans","em R","mean",0.200276720802082,0.400080420671171,0.200605865992957,0.199036992533789,-0.00279659308753306,3.9829617741963,8.00019765960695,11.9945205121174,0.991310260700235,1.00327942448222,0.991057849821982,0.999110855213384,0.023,0.96,0.024
"kmeans","em R","sd",0.00965536394493095,0.0124336878427737,0.0107549485713098,0.0106103558201545,0.0678506471264541,0.0459407226796474,0.0805285128743846,0.0627987925550221,0.0572650495667696,0.0551546693333747,0.0666775468462551,0.0448644639110983,0.023,0.96,0.024
"kmeans","em R","bias",0.000276720802082187,8.04206711714772e-05,0.000605865992957005,-0.000963007466210697,-0.00279659308753306,-0.017038225803705,0.000197659606945066,-0.00547948788256925,-0.00868973929976469,0.00327942448221741,-0.00894215017801792,-0.000889144786615836,0.023,0.96,0.024
"kmeans","em R","mse",9.33026273113775e-05,0.000154603060855891,0.000116035992372941,0.000113507034010264,0.00461153124837583,0.0024008511388663,0.00648488045508014,0.00397371313382392,0.00335479747098245,0.00305279217420847,0.00452585730324078,0.00201361070048181,0.023,0.96,0.024
"kmeans","EMCluster","mean",0.200560537458104,0.399476876357252,0.201030562406551,0.198932023778092,-0.000293320654062389,3.98274570004386,7.99835954652978,11.9955738234452,0.993165267943587,1.00013304398983,0.994286159859622,0.998288908569504,0.023,0.96,0.024
"kmeans","EMCluster","sd",0.00952721291676682,0.0120464937772097,0.0104531999690629,0.0105522253597102,0.0665629898675987,0.045340675234417,0.0801262616996002,0.0622081253059249,0.0559617199445221,0.0516624126326815,0.0609932219776824,0.043825999445815,0.023,0.96,0.024
"kmeans","EMCluster","bias",0.000560537458103916,-0.000523123642747536,0.00103056240655147,-0.00106797622190788,-0.000293320654062389,-0.0172542999561354,-0.00164045347021524,-0.00442617655483701,-0.00683473205641316,0.000133043989828385,-0.00571384014037768,-0.00171109143049641,0.023,0.96,0.024
"kmeans","EMCluster","mse",9.10819882033462e-05,0.000145391670669954,0.000110331448467013,0.000112490033252672,0.00443071765712014,0.00235348769768917,0.00642290890154077,0.00388944189297225,0.00317842766143208,0.00266902257973268,0.00375282109636863,0.0019236460613081,0.023,0.96,0.024
"kmeans","flexmix","mean",0.19972,0.40101,0.20062,0.19865,0.00159340806213325,3.98271398231585,7.99712645816486,11.9959225473077,0.995962106173268,0.999349300141736,0.998153543966163,0.999451233628034,0.023,0.96,0.024
"kmeans","flexmix","sd",0.00962148955331189,0.0119601762665326,0.0105170221594347,0.010623544318049,0.0675490343125899,0.0455022066569336,0.0807713714350912,0.0621778168163431,0.0568889404748217,0.052653297724662,0.062794153266991,0.044083097279891,0.023,0.96,0.024
"kmeans","flexmix","bias",-0.000280000000000002,0.00100999999999996,0.000619999999999982,-0.00135000000000002,0.00159340806213325,-0.0172860176841461,-0.00287354183513866,-0.00407745269232862,-0.00403789382673225,-0.000650699858263937,-0.00184645603383682,-0.000548766371965548,0.023,0.96,0.024
"kmeans","flexmix","mse",9.26514612244897e-05,0.00014406591632653,0.000110992155102041,0.000114682193877551,0.00456541098581592,0.0023692572180269,0.00653227168618375,0.00388270652450489,0.00325265613490377,0.00277279317158744,0.00394651508440325,0.00194362061031933,0.023,0.96,0.024
"kmeans","GMKMcharlie","mean",0.200323979567709,0.399968377372404,0.200700226266908,0.19900741679298,-0.0023887788975454,3.98286364044183,7.99991022021021,11.9948218637333,0.99160526048848,1.00269084742333,0.991788078125313,0.998870495947102,0.023,0.96,0.024
"kmeans","GMKMcharlie","sd",0.00962414605233589,0.0123174936033789,0.0106546334959851,0.0105979560552284,0.0674994205164741,0.0457967397356183,0.0804397548584415,0.062699957395333,0.0570177724374979,0.0541822557285868,0.0652196279791669,0.0446337914516814,0.023,0.96,0.024
"kmeans","GMKMcharlie","bias",0.000323979567708577,-3.16226275961506e-05,0.000700226266907689,-0.000992583207020198,-0.0023887788975454,-0.0171363595581706,-8.9779789786526e-05,-0.00517813626668406,-0.0083947395115197,0.0026908474233327,-0.00821192187468656,-0.00112950405289813,0.023,0.96,0.024
"kmeans","GMKMcharlie","mse",9.27291499969851e-05,0.000151721648659856,0.000114011531758635,0.000113301893971412,0.00456187803468117,0.00239099618931887,0.00647056222209682,0.00395809775257292,0.00332149802520057,0.00294295749569364,0.00432103553461688,0.0019934511187577,0.023,0.96,0.024
"kmeans","mclust","mean",0.200708954440403,0.399187146245206,0.20121809635413,0.198885802960261,0.00112925437180833,3.98278873212176,7.99747896078652,11.9959584206289,0.99426140550226,0.998830762532594,0.995916075534594,0.998027991557137,0.023,0.96,0.024
"kmeans","mclust","sd",0.00957906699467327,0.0121496746203218,0.010461453858762,0.0105412537838801,0.0674651638002326,0.045496240913731,0.0806681829974799,0.0622183388756769,0.0567310932492449,0.0526386656704367,0.0624334272718268,0.0440022454314776,0.023,0.96,0.024
"kmeans","mclust","bias",0.000708954440402698,-0.000812853754794118,0.00121809635413034,-0.00111419703973895,0.00112925437180833,-0.0172112678782446,-0.00252103921347846,-0.00404157937109595,-0.00573859449774017,-0.00116923746740649,-0.0040839244654064,-0.00197200844286327,0.023,0.96,0.024
"kmeans","mclust","mse",9.22611408870056e-05,0.000148275324606375,0.000110925775566952,0.000112359466379531,0.00455282354202846,0.00236613567925695,0.0065137113868308,0.00388745605626143,0.00325134840806402,0.00277219623981919,0.00391461127994563,0.00194008642031072,0.023,0.96,0.024
"kmeans","mixtools","mean",0.200276569592785,0.400080757975045,0.200605545597932,0.199037126834238,-0.00279583591655639,3.98296180327417,8.00019699306737,11.9945201710396,0.991309094117004,1.00328075437431,0.991055616122169,0.999111952299174,0.023,0.96,0.024
"kmeans","mixtools","sd",0.00965541987725615,0.0124335121033877,0.0107547565478565,0.0106104715918625,0.0678534859882959,0.04594121992776,0.0805271447158085,0.0627959614040318,0.0572677360202342,0.0551570515291647,0.066669810688691,0.0448653236196373,0.023,0.96,0.024
"kmeans","mixtools","bias",0.000276569592785048,8.07579750449761e-05,0.000605545597932244,-0.000962873165762296,-0.00279583591655639,-0.0170381967258284,0.000196993067371309,-0.00547982896042321,-0.00869090588299559,0.00328075437431119,-0.00894438387783136,-0.000888047700825623,0.023,0.96,0.024
"kmeans","mixtools","mse",9.33036237457664e-05,0.000154598745075622,0.000116031473874837,0.000113509232135067,0.00461191225923617,0.00240089583611884,0.00648465984234935,0.00397336129409215,0.00335512543395032,0.00305306368265549,0.00452486566021991,0.00201368589221373,0.023,0.96,0.024
"kmeans","Rmixmod","mean",0.20027742463235,0.400078838618913,0.200607230714756,0.199036506033981,-0.0027902372987701,3.98296086239681,8.00019431416496,11.9945252374486,0.991314956787776,1.00327159953491,0.991069098497219,0.999107142232258,0.023,0.96,0.024
"kmeans","Rmixmod","sd",0.00965524585116501,0.0124332192752759,0.0107543790662603,0.0106102369651897,0.06785084828023,0.0459400555839391,0.0805283937010665,0.0627970001499102,0.0572647741232803,0.0551506422778149,0.066669259438251,0.0448628970472867,0.023,0.96,0.024
"kmeans","Rmixmod","bias",0.000277424632349837,7.88386189127244e-05,0.000607230714756046,-0.000963493966018608,-0.0027902372987701,-0.0170391376031875,0.000194314164962961,-0.00547476255142421,-0.00868504321222441,0.00327159953490597,-0.00893090150278064,-0.000892857767741839,0.023,0.96,0.024
"kmeans","Rmixmod","mse",9.33007368730735e-05,0.000154591157074925,0.00011602539824176,0.000113505449080032,0.00461152303653023,0.00240082091731577,0.00648485995006867,0.0039734362528223,0.00335468433098851,0.0030522967071723,0.00452455115569719,0.00201347672646886,0.023,0.96,0.024
"quantiles","bgmm","mean",0.200673606286995,0.398989248578525,0.201751463279369,0.198585681855111,0.000818728468988034,3.98159901832124,7.99810409998632,11.998729550308,0.993950360516836,0.998306448914259,1.00094600314978,0.995925807092663,0.023,0.96,0.024
"quantiles","bgmm","sd",0.00963509435008171,0.0124269873597498,0.010806936797143,0.010556336614567,0.0685149967708241,0.0461853390360883,0.0812974649352466,0.0620680842832008,0.0580469533203943,0.0543795624935636,0.0701014241281329,0.0440523034041704,0.023,0.96,0.024
"quantiles","bgmm","bias",0.000673606286995171,-0.00101075142147472,0.00175146327936876,-0.00141431814488929,0.000818728468988034,-0.0184009816787625,-0.00189590001367979,-0.00127044969204881,-0.00604963948316406,-0.00169355108574087,0.000946003149778551,-0.00407419290733713,0.023,0.96,0.024
"quantiles","bgmm","mse",9.32887885648559e-05,0.000155451633275395,0.000119857506556421,0.000113436538535011,0.00469497509881197,0.00247168166862057,0.00661287224175952,0.00385406112900655,0.00340604692765629,0.0029600049322714,0.00491510458675176,0.00195720448305928,0.023,0.96,0.024
"quantiles","DCEM","mean",0.202828125856979,0.391489673401035,0.210551452926331,0.195130747815655,0.0204359488509397,3.96793691111001,7.98089983076052,12.0290634300882,1.00830088170709,0.967255646174523,1.08246340593908,0.974263325387971,0.023,0.96,0.024
"quantiles","DCEM","sd",0.00960252549309329,0.0126704759326317,0.0111193833148285,0.0101703587880185,0.071713261877248,0.0483102047133719,0.0876158851306929,0.0597621483573394,0.0610790730154764,0.0505499739534884,0.103484700550988,0.0401465734524044,0.023,0.96,0.024
"quantiles","DCEM","bias",0.00282812585697853,-0.00851032659896461,0.0105514529263315,-0.00486925218434545,0.0204359488509397,-0.03206308888999,-0.0191001692394774,0.0290634300881933,0.00830088170709042,-0.0327443538254767,0.0824634059390841,-0.0257366746120293,0.023,0.96,0.024
"quantiles","DCEM","mse",0.000100206791708417,0.000232966619180443,0.000234973844158676,0.000127145814711779,0.00556041993451298,0.0033619175486153,0.00804135979221146,0.00441619734477595,0.003799557797545,0.00362749257414636,0.0175092965672018,0.00227412378005477,0.023,0.96,0.024
"quantiles","em R","mean",0.200278294929403,0.400074993809774,0.200612591858865,0.199034119401958,-0.00278180122433659,3.98295206536268,8.0001889384014,11.9945463827331,0.991321127652576,1.00325742720833,0.99111779725423,0.999091845191558,0.023,0.96,0.024
"quantiles","em R","sd",0.00965625044760283,0.0124376144233135,0.0107601192398759,0.0106104267602593,0.0678591364646618,0.0459487180133496,0.0805401292851428,0.0627974149239803,0.0572769901374829,0.055177480120231,0.0667750220178762,0.0448649303181884,0.023,0.96,0.024
"quantiles","em R","bias",0.000278294929402928,7.49938097743263e-05,0.000612591858864753,-0.000965880598042035,-0.00278180122433659,-0.0170479346373171,0.000188938401404215,-0.00545361726687688,-0.00867887234742371,0.00325742720833277,-0.00888220274577023,-0.000908154808441641,0.023,0.96,0.024
"quantiles","em R","mse",9.33206207745611e-05,0.00015469987661452,0.000116155434841894,0.0001135140813645,0.00461260081978131,0.00240191676246856,0.00648674812298705,0.00397325726242812,0.00335597642443219,0.00305516514443607,0.00453779709110482,0.00201368671761199,0.023,0.96,0.024
"quantiles","EMCluster","mean",0.200744260447273,0.398815211283998,0.201911446242426,0.198529082026302,0.00146869365264273,3.98144828321412,7.99769646774239,11.9992530557275,0.994432745057162,0.997502962670284,1.00233714957301,0.995530890399784,0.023,0.96,0.024
"quantiles","EMCluster","sd",0.0096342067700011,0.0124285960169065,0.0107791936722137,0.0105466200831757,0.0686469418769115,0.0461974691820955,0.0814096017105225,0.0620510243533478,0.0581787237708408,0.0542737406729099,0.0702867009271266,0.043983518191696,0.023,0.96,0.024
"quantiles","EMCluster","bias",0.00074426044727316,-0.00118478871600181,0.00191144624242623,-0.00147091797369761,0.00146869365264273,-0.0185517167858831,-0.00230353225761348,-0.000746944272515648,-0.00556725494283816,-0.00249703732971562,0.00233714957301467,-0.0044691096002164,0.023,0.96,0.024
"quantiles","EMCluster","mse",9.33718637005102e-05,0.000155873723253028,0.000119844642960777,0.000113394794864192,0.00471455969009738,0.00247837235453428,0.00663282951152777,0.00385088754904601,0.00341575822720235,0.00295187412205627,0.00494568259534599,0.001954522813138,0.023,0.96,0.024
"quantiles","flexmix","mean",0.1998,0.40068,0.20107,0.19845,0.00187959129162458,3.98133572891954,7.99737984710232,11.9993003708347,0.996092393209606,0.998029604975668,1.00470707911911,0.996885704390609,0.023,0.96,0.024
"quantiles","flexmix","sd",0.00962776596885385,0.0120232597705532,0.0106056444348069,0.0106681148039092,0.0686140179337266,0.0462169585405171,0.0814428513832569,0.0620851821371023,0.0582634119471307,0.0542881965572755,0.0705875559719747,0.0440564953921833,0.023,0.96,0.024
"quantiles","flexmix","bias",-0.000200000000000006,0.000679999999999958,0.00106999999999999,-0.00155000000000002,0.00187959129162458,-0.0186642710804552,-0.00262015289768058,-0.000699629165275439,-0.00390760679039448,-0.00197039502433238,0.00470707911910684,-0.00311429560939147,0.023,0.96,0.024
"quantiles","flexmix","mse",9.27338775510204e-05,0.000145021175510204,0.000113624593877551,0.000116211173469388,0.0047114163204333,0.00248436227170059,0.0066398032426425,0.00385505932196607,0.00340989456254939,0.00295109074199329,0.00500475965193019,0.00195067362338414,0.023,0.96,0.024
"quantiles","GMKMcharlie","mean",0.200396041227294,0.399743760058397,0.200965110457592,0.198895088256717,-0.00171461896530262,3.98251449010331,7.99955128818192,11.9958321745051,0.992094781416695,1.00175376479168,0.994140063040862,0.99813013444794,0.023,0.96,0.024
"quantiles","GMKMcharlie","sd",0.00964446222499198,0.0124403182225056,0.0107824483516646,0.0105856139390219,0.0680176361329806,0.0460488132686023,0.0807715032127639,0.062515289523086,0.0575099474549972,0.0547898128918293,0.0683633720533361,0.044555893931613,0.023,0.96,0.024
"quantiles","GMKMcharlie","bias",0.000396041227294419,-0.000256239941603342,0.000965110457591678,-0.00110491174328281,-0.00171461896530262,-0.017485509896686,-0.000448711818076042,-0.00416782549489625,-0.00790521858330528,0.00175376479167899,-0.00585993695913778,-0.0018698655520597,0.023,0.96,0.024
"quantiles","GMKMcharlie","mse",9.31725002630141e-05,0.000154827176384878,0.000117192630651668,0.00011327605242646,0.00462933874331472,0.0024262362597937,0.00652423707354521,0.00392553219351117,0.00336988653712638,0.00300499928766619,0.00470788949966792,0.00198872408122793,0.023,0.96,0.024
"quantiles","mclust","mean",0.200731187758063,0.398832731752463,0.201914658173964,0.19852142231551,0.00134566268687097,3.98140919013854,7.99780264025253,11.9993319138475,0.994338108163522,0.997593179887852,1.00236979481808,0.995466576185651,0.023,0.96,0.024
"quantiles","mclust","sd",0.0096344203301996,0.0124243531713057,0.0108091850643846,0.0105519326603977,0.0686241919677571,0.0462088513646822,0.081406684483657,0.0619898223408992,0.0581549646758941,0.0543239758902525,0.0703369307943537,0.0439627409736376,0.023,0.96,0.024
"quantiles","mclust","bias",0.000731187758063329,-0.00116726824753666,0.00191465817396355,-0.00147857768449025,0.00134566268687097,-0.0185908098614598,-0.00219735974746715,-0.000668086152492364,-0.00566189183647769,-0.00240682011214777,0.00236979481808408,-0.00453342381434918,0.023,0.96,0.024
"quantiles","mclust","mse",9.3356690636505e-05,0.000155727066887042,0.000120504397679241,0.00011352947483864,0.00471109053129441,0.00248087615574825,0.00663187666848146,0.0038431844129634,0.00341405693562246,0.00295688713957697,0.00495289976104952,0.00195327452539566,0.023,0.96,0.024
"quantiles","mixtools","mean",0.200278156973926,0.400075036288016,0.200612731591954,0.199034075146103,-0.00278115570243939,3.9829504569486,8.00018716811109,11.9945486774687,0.991319629428078,1.0032574018266,0.99112024825719,0.999091892275522,0.023,0.96,0.024
"quantiles","mixtools","sd",0.00965630953421796,0.0124374631987953,0.0107600591179826,0.0106105445277239,0.0678590948039654,0.0459488504549066,0.0805407348442141,0.0627978885215032,0.0572753848789996,0.0551784300709316,0.0667721619981824,0.0448656166024608,0.023,0.96,0.024
"quantiles","mixtools","bias",0.000278156973926219,7.50362880158617e-05,0.000612731591954352,-0.000965924853896516,-0.00278115570243939,-0.0170495430514022,0.000187168111086322,-0.00545132253126646,-0.00868037057192206,0.00325740182659762,-0.00887975174280975,-0.000908107724477913,0.023,0.96,0.024
"quantiles","mixtools","mse",9.33216851227724e-05,0.000154696121265907,0.00011615431222626,0.000113516665998186,0.00461259157465478,0.00240198377638898,0.00648684500114781,0.00397329172009903,0.00335581854630343,0.00305526981175261,0.00453737160892545,0.00201374821275827,0.023,0.96,0.024
